School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,2,0,0,2
Alford ES,4,0,0,4
Annistown ES,1,0,0,1
Arcado ES,13,0,1,14
Archer HS,16,1,2,19
Bay Creek MS,4,1,0,5
Beaver Ridge ES,0,1,0,1
Benefield ES,10,1,0,11
Berkeley Lake ES,2,0,0,2
Berkmar HS,10,1,0,11
Berkmar MS,1,0,0,1
Bethesda ES,3,0,0,3
Brookwood ES,1,0,0,1
Brookwood HS,7,1,0,8
Burnette ES,1,0,0,1
Camp Creek ES,3,0,0,3
Collins Hill HS,1,1,0,2
Cooper ES,4,0,0,4
Corley ES,1,0,0,1
Craig ES,2,0,0,2
Creekland MS,0,1,0,1
Crews MS,1,0,0,1
Dacula ES,0,1,2,3
Dacula HS,1,0,0,1
Dacula MS,2,0,0,2
Discovery HS,1,0,0,1
Duluth HS,3,3,0,6
Duluth MS,2,1,1,4
Duncan Creek ES,2,0,0,2
Dyer ES,10,0,2,12
Ferguson ES,26,1,2,29
Five Forks MS,1,0,0,1
Fort Daniel ES,15,1,0,16
Freeman's Mill ES,2,0,1,3
GIVE East,1,0,0,1
Graves ES,0,1,1,2
Grayson ES,2,1,0,3
Grayson HS,12,4,0,16
Gwin Oaks ES,0,1,0,1
Harbins ES,15,1,0,16
Harmony ES,1,0,1,2
Harris ES,15,1,0,16
Hopkins ES,7,0,0,7
Hull MS,4,0,1,5
Ivy Creek ES,8,0,0,8
Jackson ES,1,0,0,1
Jones MS,8,1,0,9
Knight ES,1,0,0,1
Lanier HS,11,1,1,13
Lanier MS,5,0,0,5
Level Creek ES,3,3,0,6
Lovin ES,6,1,0,7
Mason ES,3,0,1,4
McConnell MS,6,1,0,7
Meadowcreek ES,4,0,0,4
Meadowcreek HS,2,1,1,4
Mill Creek HS,6,0,0,6
Minor ES,3,0,0,3
Mountain View HS,4,0,1,5
Mulberry ES,5,0,1,6
Norcross ES,8,1,0,9
Norcross HS,4,0,0,4
North Gwinnett HS,11,0,0,11
North Gwinnett MS,11,1,0,12
Northbrook MS,0,0,1,1
Norton ES,0,0,1,1
Oakland Meadow School,0,1,1,2
Osborne MS,2,0,0,2
Parkview HS,1,1,1,3
Parsons ES,0,1,0,1
Patrick ES,3,0,0,3
Paul Duke STEM HS,2,0,1,3
Peachtree Ridge HS,3,0,1,4
Pharr ES,9,0,0,9
Radloff MS,9,1,0,10
Richards MS,14,0,2,16
Riverside ES,1,0,1,2
Roberts ES,2,0,0,2
Rock Springs ES,1,0,0,1
Rockbridge ES,3,0,0,3
Rosebud ES,1,0,0,1
Shiloh ES,12,0,0,12
Shiloh HS,1,0,0,1
Shiloh MS,2,1,0,3
Simonton ES,1,1,0,2
Simpson ES,5,0,0,5
Sugar Hill ES,3,1,0,4
Summerour MS,8,1,0,9
Suwanee ES,2,0,0,2
Sweetwater MS,3,1,0,4
Trickum MS,1,1,0,2
Trip ES,0,0,1,1
Twin Rivers MS,3,0,0,3
White Oak ES,8,0,0,8
Winn Holt ES,1,0,0,1
Woodward Mill ES,3,0,0,3
