School,Close Contact,Positive Case,Suspected Case,Total
Anderson-Livsey ES,1,0,0,1
Annistown ES,24,2,0,26
Arcado ES,6,1,2,9
Archer HS,57,3,12,72
Baggett ES,45,3,7,55
Baldwin ES,7,2,0,9
Bay Creek MS,13,1,1,15
Beaver Ridge ES,13,2,0,15
Benefield ES,21,1,0,22
Berkeley Lake ES,4,2,2,8
Berkmar HS,20,6,3,29
Berkmar MS,29,0,9,38
Bethesda ES,47,0,3,50
Britt ES,6,0,3,9
Brookwood ES,20,0,0,20
Brookwood HS,87,14,4,105
Buice Center,1,0,1,2
Burnette ES,10,0,11,21
Camp Creek ES,60,2,4,66
Cedar Hill ES,22,0,4,26
Centerville ES,4,1,2,7
Central Gwinnett HS,1,4,0,5
Chattahoochee ES,66,4,1,71
Chesney ES,107,6,0,113
Coleman MS,2,0,0,2
Collins Hill HS,2,0,0,2
Cooper ES,39,3,4,46
Corley ES,20,2,0,22
Couch MS,6,2,0,8
Craig ES,36,5,2,43
Creekland MS,9,3,1,13
Crews MS,21,1,0,22
Dacula ES,36,1,6,43
Dacula HS,13,5,6,24
Dacula MS,85,7,2,94
Discovery HS,20,3,1,24
Duluth HS,20,3,4,27
Duluth MS,30,3,8,41
Duncan Creek ES,28,2,0,30
Dyer ES,42,4,6,52
Ferguson ES,42,1,2,45
Five Forks MS,16,3,0,19
Fort Daniel ES,4,0,0,4
Freeman's Mill ES,8,0,2,10
GIVE East,0,0,0,0
GIVE West,3,0,3,6
Grace Snell MS,6,0,6,12
Graves ES,7,0,1,8
Grayson ES,9,1,0,10
Grayson HS,17,5,1,23
Gwin Oaks ES,4,0,1,5
Gwinnett Online Campus,11,7,2,20
"Gwinnett School of Mathematics, Science, and Technology",1,2,0,3
Harbins ES,21,2,3,26
Harmony ES,1,0,0,1
Harris ES,21,4,3,28
Head ES,35,4,0,39
Hopkins ES,18,2,0,20
Hull MS,6,1,1,8
International Transition Center,4,1,0,5
Ivy Creek ES,14,4,1,19
Jackson ES,22,5,0,27
Jenkins ES,7,1,0,8
Jones MS,3,0,0,3
Jordan MS,17,4,3,24
Kanoheda ES,7,0,0,7
Knight ES,36,2,7,45
Lanier HS,20,1,6,27
Lanier MS,11,0,3,14
Lawrenceville ES,0,2,0,2
Level Creek ES,9,0,1,10
Lilburn ES,4,1,0,5
Lilburn MS,4,0,1,5
Lovin ES,16,1,1,18
Magill ES,98,9,5,112
Mason ES,9,0,3,12
Maxwell,0,1,0,1
McClure Health Science HS,7,0,4,11
McConnell MS,29,3,1,33
McKendree ES,63,6,0,69
Meadowcreek ES,11,3,1,15
Meadowcreek HS,20,2,5,27
Mill Creek HS,45,3,1,49
Minor ES,6,0,1,7
Moore MS,0,0,0,0
Mountain Park ES,5,3,0,8
Mountain View HS,66,1,6,73
Mulberry ES,26,1,5,32
Nesbit ES,2,0,0,2
Norcross ES,47,4,2,53
Norcross HS,45,4,4,53
North Gwinnett HS,14,4,6,24
North Gwinnett MS,45,3,0,48
Northbrook MS,24,2,1,27
Norton ES,2,0,0,2
Oakland Meadow School,2,0,1,3
Osborne MS,61,2,0,63
Parkview HS,20,4,11,35
Parsons ES,1,1,0,2
Partee ES,25,4,3,32
Patrick ES,12,2,1,15
Paul Duke STEM HS,12,4,0,16
Peachtree ES,40,0,11,51
Peachtree Ridge HS,4,3,6,13
Pharr ES,8,0,0,8
Phoenix HS,0,0,0,0
Pinckneyville MS,101,2,9,112
Puckett's Mill ES,26,2,2,30
Radloff MS,51,3,0,54
Richards MS,34,3,5,42
Riverside ES,48,3,2,53
Roberts ES,1,0,0,1
Rock Springs ES,7,2,0,9
Rockbridge ES,24,0,6,30
Rosebud ES,6,2,2,10
Shiloh ES,15,3,0,18
Shiloh HS,3,0,5,8
Shiloh MS,37,1,4,42
Simonton ES,21,1,2,24
Simpson ES,38,2,0,40
Snellville MS,4,0,2,6
South Gwinnett HS,8,2,5,15
Starling ES,15,2,1,18
Stripling ES,2,0,2,4
Sugar Hill ES,19,2,2,23
Summerour MS,30,3,2,35
Suwanee ES,0,1,0,1
Sweetwater MS,10,3,2,15
Sycamore ES,60,4,1,65
Taylor ES,37,2,0,39
Trickum MS,8,1,0,9
Trip ES,21,1,2,24
Twin Rivers MS,117,6,4,127
Walnut Grove ES,0,0,0,0
White Oak ES,13,1,2,16
Winn Holt ES,24,0,2,26
Woodward Mill ES,2,0,0,2
