School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,13,0,0,13
Archer HS,6,0,1,7
Baggett ES,0,1,0,1
Bay Creek MS,2,1,0,3
Berkmar HS,2,1,0,3
Berkmar MS,0,1,0,1
Brookwood ES,2,0,0,2
Brookwood HS,11,4,0,15
Burnette ES,1,0,1,2
Camp Creek ES,1,0,0,1
Cedar Hill ES,1,0,2,3
Coleman MS,1,0,0,1
Cooper ES,16,0,1,17
Couch MS,1,1,0,2
Creekland MS,0,1,0,1
Dacula HS,7,3,0,10
Dacula MS,4,1,0,5
Duluth HS,1,0,0,1
Duluth MS,1,1,0,2
Duncan Creek ES,1,0,0,1
Ferguson ES,9,0,1,10
Five Forks MS,27,2,1,30
Fort Daniel ES,2,0,0,2
GIVE East,1,0,0,1
GIVE West,0,1,0,1
Grayson ES,3,0,0,3
Grayson HS,2,1,0,3
Gwin Oaks ES,4,1,0,5
Gwinnett Online Campus,1,1,0,2
Harris ES,1,0,0,1
Head ES,1,0,1,2
Hull MS,0,3,0,3
Ivy Creek ES,1,2,0,3
Jackson ES,0,1,0,1
Jones MS,1,0,0,1
Lanier HS,17,0,1,18
Lawrenceville ES,2,0,0,2
Level Creek ES,1,1,0,2
Lovin ES,7,1,0,8
Maxwell,1,0,0,1
McClure Health Science HS,0,0,1,1
McKendree ES,2,0,0,2
Minor ES,0,0,1,1
Mountain View HS,2,1,0,3
Norcross ES,1,0,1,2
Norcross HS,11,1,0,12
North Gwinnett MS,18,1,1,20
Northbrook MS,2,0,0,2
Osborne MS,1,0,0,1
Parkview HS,5,5,1,11
Partee ES,0,1,0,1
Peachtree ES,2,0,0,2
Peachtree Ridge HS,29,3,2,34
Pinckneyville MS,2,0,0,2
Richards MS,1,0,2,3
Riverside ES,8,1,0,9
Rockbridge ES,20,0,0,20
Shiloh HS,1,1,1,3
Simonton ES,0,0,1,1
South Gwinnett HS,2,1,0,3
Stripling ES,9,0,2,11
Sugar Hill ES,4,1,0,5
Taylor ES,2,1,0,3
Trickum MS,3,1,3,7
Trip ES,2,1,0,3
Twin Rivers MS,2,0,2,4
