School,Close Contact,Positive Case,Suspected Case,Total
Alford ES,0,0,1,1
Arcado ES,1,0,0,1
Baldwin ES,1,0,0,1
Benefield ES,1,0,0,1
Brookwood HS,1,0,0,1
Camp Creek ES,2,1,0,3
Cedar Hill ES,21,1,0,22
Chesney ES,2,0,0,2
Coleman MS,1,0,0,1
Corley ES,1,0,0,1
Dacula ES,1,0,0,1
Dacula HS,0,1,1,2
Discovery HS,0,1,0,1
Duluth MS,2,0,1,3
Duncan Creek ES,1,0,0,1
Grayson HS,0,1,0,1
Harmony ES,1,0,0,1
Hopkins ES,1,0,0,1
Ivy Creek ES,2,0,1,3
Jenkins ES,8,2,0,10
Kanoheda ES,1,0,0,1
Lawrenceville ES,1,0,0,1
Lilburn ES,2,0,0,2
Magill ES,1,0,0,1
Mason ES,1,1,0,2
Mill Creek HS,1,0,1,2
Minor ES,4,1,0,5
Mountain View HS,2,0,0,2
Mulberry ES,1,0,0,1
Norcross HS,1,0,0,1
North Gwinnett HS,2,0,1,3
Osborne MS,1,0,0,1
Paul Duke STEM HS,9,2,0,11
Rosebud ES,10,0,1,11
Shiloh ES,3,0,0,3
Shiloh HS,2,1,0,3
Simonton ES,2,0,0,2
South Gwinnett HS,1,0,1,2
Starling ES,0,1,0,1
Trickum MS,3,1,0,4
White Oak ES,1,0,1,2
Winn Holt ES,1,0,0,1
