School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,7,0,3,10
Alford ES,45,1,1,47
Anderson-Livsey ES,2,1,0,3
Annistown ES,4,1,0,5
Arcado ES,21,0,2,23
Archer HS,124,4,11,139
Baggett ES,13,0,0,13
Baldwin ES,8,0,0,8
Bay Creek MS,18,2,2,22
Beaver Ridge ES,31,4,2,37
Benefield ES,19,1,0,20
Berkeley Lake ES,8,0,0,8
Berkmar HS,45,4,4,53
Berkmar MS,30,1,2,33
Bethesda ES,31,1,1,33
Britt ES,5,0,2,7
Brookwood ES,25,1,0,26
Brookwood HS,111,16,2,129
Buice Center,6,0,0,6
Burnette ES,15,1,5,21
Camp Creek ES,53,2,1,56
Cedar Hill ES,30,2,1,33
Centerville ES,8,0,1,9
Central Gwinnett HS,1,1,2,4
Chattahoochee ES,13,0,1,14
Chesney ES,8,1,0,9
Coleman MS,7,1,0,8
Collins Hill HS,68,7,4,79
Cooper ES,38,1,3,42
Corley ES,4,0,0,4
Couch MS,9,0,3,12
Craig ES,14,1,0,15
Creekland MS,16,3,6,25
Crews MS,20,1,0,21
Dacula ES,22,1,13,36
Dacula HS,25,3,3,31
Dacula MS,40,3,3,46
Discovery HS,15,2,0,17
Duluth HS,21,5,7,33
Duluth MS,25,1,4,30
Duncan Creek ES,32,3,0,35
Dyer ES,41,3,6,50
Ferguson ES,28,1,2,31
Five Forks MS,43,2,1,46
Fort Daniel ES,44,3,0,47
Freeman's Mill ES,23,0,4,27
GIVE East,4,1,1,6
GIVE West,1,0,1,2
Grace Snell MS,9,4,3,16
Graves ES,9,3,4,16
Grayson ES,11,1,0,12
Grayson HS,15,2,3,20
Gwin Oaks ES,15,2,0,17
Gwinnett Online Campus,1,0,0,1
"Gwinnett School of Mathematics, Science, and Technology",2,0,0,2
Harbins ES,75,1,3,79
Harmony ES,19,0,2,21
Harris ES,43,3,0,46
Head ES,5,0,0,5
Hopkins ES,12,0,2,14
Hull MS,14,2,2,18
International Transition Center,2,1,0,3
Ivy Creek ES,29,1,5,35
Jackson ES,6,2,1,9
Jenkins ES,17,2,0,19
Jones MS,34,1,0,35
Jordan MS,13,0,4,17
Kanoheda ES,1,0,3,4
Knight ES,23,0,5,28
Lanier HS,106,9,7,122
Lanier MS,45,3,1,49
Lawrenceville ES,8,1,0,9
Level Creek ES,14,2,0,16
Lilburn ES,0,1,0,1
Lilburn MS,23,2,7,32
Lovin ES,23,3,0,26
Magill ES,4,0,0,4
Mason ES,30,5,3,38
Maxwell,2,1,1,4
McClure Health Science HS,5,1,0,6
McConnell MS,10,1,0,11
McKendree ES,5,1,0,6
Meadowcreek ES,2,0,1,3
Meadowcreek HS,32,5,7,44
Mill Creek HS,220,15,0,235
Minor ES,47,1,4,52
Moore MS,7,1,0,8
Mountain Park ES,10,1,0,11
Mountain View HS,48,1,4,53
Mulberry ES,8,0,0,8
Nesbit ES,18,0,2,20
Norcross ES,9,4,1,14
Norcross HS,60,3,2,65
North Gwinnett HS,115,9,14,138
North Gwinnett MS,134,8,7,149
Northbrook MS,3,0,3,6
Norton ES,4,0,1,5
Oakland Meadow School,6,1,1,8
Osborne MS,84,4,1,89
Parkview HS,25,3,7,35
Parsons ES,11,3,0,14
Partee ES,7,1,0,8
Patrick ES,4,3,2,9
Paul Duke STEM HS,6,0,1,7
Peachtree ES,4,0,1,5
Peachtree Ridge HS,16,3,2,21
Pharr ES,26,2,3,31
Phoenix HS,0,0,0,0
Pinckneyville MS,37,1,1,39
Puckett's Mill ES,30,1,4,35
Radloff MS,1,0,0,1
Richards MS,44,1,7,52
Riverside ES,23,0,4,27
Roberts ES,15,0,0,15
Rock Springs ES,9,1,1,11
Rockbridge ES,18,1,2,21
Rosebud ES,11,0,3,14
Shiloh ES,33,1,3,37
Shiloh HS,12,2,2,16
Shiloh MS,44,5,1,50
Simonton ES,33,2,0,35
Simpson ES,30,2,0,32
Snellville MS,47,2,1,50
South Gwinnett HS,36,2,8,46
Starling ES,10,2,3,15
Stripling ES,3,1,3,7
Sugar Hill ES,70,0,6,76
Summerour MS,4,3,0,7
Suwanee ES,8,0,0,8
Sweetwater MS,13,3,0,16
Sycamore ES,11,2,4,17
Taylor ES,5,0,0,5
Trickum MS,24,2,2,28
Trip ES,74,0,2,76
Twin Rivers MS,7,2,1,10
Walnut Grove ES,1,1,0,2
White Oak ES,26,0,2,28
Winn Holt ES,19,0,1,20
Woodward Mill ES,6,0,1,7
