School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,2,0,1,3
Annistown ES,1,1,0,2
Archer HS,1,0,0,1
Baldwin ES,3,0,0,3
Bay Creek MS,5,0,0,5
Benefield ES,0,1,0,1
Berkmar HS,5,0,0,5
Berkmar MS,14,1,0,15
Brookwood ES,6,0,0,6
Brookwood HS,13,4,0,17
Burnette ES,3,0,1,4
Camp Creek ES,11,1,0,12
Central Gwinnett HS,0,1,2,3
Chesney ES,1,0,0,1
Collins Hill HS,16,1,0,17
Cooper ES,1,0,0,1
Couch MS,1,0,0,1
Craig ES,1,0,0,1
Creekland MS,0,1,0,1
Crews MS,1,0,0,1
Dacula MS,3,2,0,5
Duluth HS,4,0,2,6
Duncan Creek ES,12,2,0,14
Dyer ES,7,0,2,9
Five Forks MS,1,1,1,3
Fort Daniel ES,11,1,0,12
Freeman's Mill ES,6,0,1,7
GIVE East,1,0,1,2
GIVE West,0,0,1,1
Graves ES,0,0,1,1
Gwin Oaks ES,3,1,0,4
Harbins ES,28,0,2,30
Harmony ES,1,0,0,1
Harris ES,3,0,0,3
Head ES,1,0,0,1
Hopkins ES,8,0,1,9
Hull MS,2,0,0,2
Ivy Creek ES,1,0,0,1
Jackson ES,3,1,1,5
Jones MS,2,0,0,2
Jordan MS,1,0,0,1
Knight ES,7,0,1,8
Lanier HS,3,2,0,5
Lanier MS,2,1,0,3
Magill ES,1,0,0,1
Mason ES,0,1,0,1
McClure Health Science HS,0,1,0,1
McConnell MS,3,0,0,3
Meadowcreek ES,0,0,1,1
Meadowcreek HS,1,1,1,3
Mill Creek HS,14,2,0,16
Minor ES,0,0,2,2
Mountain View HS,14,0,0,14
Norcross ES,1,3,0,4
Norcross HS,15,1,0,16
North Gwinnett HS,5,3,3,11
North Gwinnett MS,11,2,4,17
Norton ES,2,0,0,2
Osborne MS,4,0,0,4
Parkview HS,0,2,0,2
Parsons ES,1,0,0,1
Patrick ES,3,2,2,7
Peachtree ES,1,0,0,1
Pharr ES,5,1,0,6
Pinckneyville MS,9,0,1,10
Richards MS,5,0,1,6
Riverside ES,5,0,1,6
Roberts ES,5,0,0,5
Rockbridge ES,3,0,0,3
Rosebud ES,3,0,1,4
Shiloh ES,12,1,0,13
Shiloh HS,1,0,0,1
Shiloh MS,3,1,0,4
Simonton ES,1,0,0,1
Simpson ES,0,1,0,1
South Gwinnett HS,1,0,1,2
Starling ES,1,0,0,1
Stripling ES,1,0,0,1
Sugar Hill ES,2,0,1,3
Sweetwater MS,1,0,0,1
Sycamore ES,1,0,0,1
Trip ES,36,0,1,37
Twin Rivers MS,2,0,1,3
Winn Holt ES,2,0,0,2
