School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,17,0,0,17
Alford ES,2,0,0,2
Anderson-Livsey ES,1,0,0,1
Annistown ES,3,1,0,4
Arcado ES,42,3,2,47
Archer HS,96,3,8,107
Baggett ES,4,0,0,4
Baldwin ES,0,0,0,0
Bay Creek MS,8,0,2,10
Beaver Ridge ES,1,0,1,2
Benefield ES,5,1,0,6
Berkeley Lake ES,7,3,0,10
Berkmar HS,6,1,2,9
Berkmar MS,2,1,0,3
Bethesda ES,7,2,1,10
Britt ES,2,2,0,4
Brookwood ES,7,0,0,7
Brookwood HS,33,4,0,37
Buice Center,12,0,0,12
Burnette ES,2,0,0,2
Camp Creek ES,23,1,1,25
Cedar Hill ES,5,2,2,9
Centerville ES,7,0,0,7
Central Gwinnett HS,9,0,0,9
Chattahoochee ES,16,1,0,17
Chesney ES,3,0,1,4
Coleman MS,0,0,0,0
Collins Hill HS,6,4,0,10
Cooper ES,22,0,0,22
Corley ES,0,0,0,0
Couch MS,6,2,0,8
Craig ES,23,2,2,27
Creekland MS,4,2,1,7
Crews MS,12,0,0,12
Dacula ES,3,0,1,4
Dacula HS,12,2,9,23
Dacula MS,18,1,0,19
Discovery HS,4,2,0,6
Duluth HS,71,6,6,83
Duluth MS,12,2,8,22
Duncan Creek ES,13,0,0,13
Dyer ES,16,1,1,18
Ferguson ES,16,2,1,19
Five Forks MS,5,0,3,8
Fort Daniel ES,12,1,0,13
Freeman's Mill ES,5,0,0,5
GIVE East,12,0,0,12
GIVE West,3,0,0,3
Grace Snell MS,0,0,0,0
Graves ES,5,2,0,7
Grayson ES,7,0,0,7
Grayson HS,6,2,0,8
Gwin Oaks ES,5,0,0,5
Gwinnett Online Campus,1,0,0,1
"Gwinnett School of Mathematics, Science, and Technology",2,0,0,2
Harbins ES,44,1,4,49
Harmony ES,2,0,1,3
Harris ES,5,0,0,5
Head ES,9,0,0,9
Hopkins ES,6,0,0,6
Hull MS,2,2,0,4
International Transition Center,0,1,0,1
Ivy Creek ES,11,2,2,15
Jackson ES,3,0,0,3
Jenkins ES,18,2,0,20
Jones MS,6,0,0,6
Jordan MS,3,0,0,3
Kanoheda ES,2,0,0,2
Knight ES,10,1,2,13
Lanier HS,23,5,7,35
Lanier MS,18,2,2,22
Lawrenceville ES,2,0,0,2
Level Creek ES,13,0,0,13
Lilburn ES,0,0,1,1
Lilburn MS,3,0,0,3
Lovin ES,16,0,0,16
Magill ES,3,0,0,3
Mason ES,0,1,1,2
Maxwell HS of Technology,0,1,0,1
McClure Health Science HS,4,0,2,6
McConnell MS,9,2,0,11
McKendree ES,37,2,0,39
Meadowcreek ES,0,0,0,0
Meadowcreek HS,22,0,4,26
Mill Creek HS,121,9,0,130
Minor ES,4,0,1,5
Moore MS,0,1,1,2
Mountain Park ES,5,0,0,5
Mountain View HS,30,2,5,37
Mulberry ES,8,1,0,9
Nesbit ES,1,0,0,1
Norcross ES,16,0,0,16
Norcross HS,15,0,1,16
North Gwinnett HS,15,4,4,23
North Gwinnett MS,12,0,3,15
Northbrook MS,0,1,1,2
Norton ES,11,0,1,12
Oakland Meadow School,2,1,0,3
Osborne MS,21,2,0,23
Parkview HS,28,1,0,29
Parsons ES,3,0,0,3
Partee ES,0,1,0,1
Patrick ES,6,0,1,7
Paul Duke STEM HS,1,0,1,2
Peachtree ES,8,1,1,10
Peachtree Ridge HS,12,1,0,13
Pharr ES,6,1,0,7
Phoenix HS,1,1,0,2
Pinckneyville MS,2,2,0,4
Puckett's Mill ES,20,1,1,22
Radloff MS,6,0,2,8
Richards MS,11,2,0,13
Riverside ES,14,0,0,14
Roberts ES,2,1,0,3
Rock Springs ES,2,0,1,3
Rockbridge ES,2,1,0,3
Rosebud ES,2,1,0,3
Shiloh ES,1,0,0,1
Shiloh HS,3,3,0,6
Shiloh MS,24,2,0,26
Simonton ES,5,0,0,5
Simpson ES,25,3,0,28
Snellville MS,4,2,0,6
South Gwinnett HS,22,1,3,26
Starling ES,10,0,0,10
Stripling ES,0,1,0,1
Sugar Hill ES,7,0,0,7
Summerour MS,4,2,0,6
Suwanee ES,4,0,1,5
Sweetwater MS,1,1,0,2
Sycamore ES,6,0,0,6
Taylor ES,16,1,0,17
Trickum MS,7,0,0,7
Trip ES,0,0,0,0
Twin Rivers MS,0,0,0,0
Walnut Grove ES,16,2,0,18
White Oak ES,16,0,3,19
Winn Holt ES,8,1,3,12
Woodward Mill ES,3,0,0,3
