School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,2,0,0,2
Alford ES,2,1,0,3
Arcado ES,0,4,0,4
Baldwin ES,1,0,0,1
Beaver Ridge ES,3,0,0,3
Benefield ES,0,1,0,1
Berkmar MS,1,0,0,1
Brookwood ES,2,0,0,2
Brookwood HS,4,1,0,5
Central Gwinnett HS,0,1,1,2
Chattahoochee ES,1,0,1,2
Chesney ES,1,0,0,1
Collins Hill HS,3,0,0,3
Cooper ES,1,0,1,2
Corley ES,1,0,0,1
Craig ES,1,1,0,2
Creekland MS,0,1,0,1
Dacula ES,1,0,0,1
Dacula MS,22,3,0,25
Duluth HS,10,0,0,10
Duluth MS,0,0,1,1
Duncan Creek ES,3,0,0,3
Dyer ES,2,1,0,3
Fort Daniel ES,2,0,0,2
Grace Snell MS,2,1,0,3
Grayson ES,2,0,0,2
Grayson HS,8,2,0,10
"Gwinnett School of Mathematics, Science, and Technology",1,0,0,1
Harbins ES,1,0,0,1
Harmony ES,1,0,0,1
Harris ES,2,0,0,2
Hopkins ES,2,0,0,2
Ivy Creek ES,8,1,0,9
Jackson ES,1,0,0,1
Jones MS,2,0,0,2
Kanoheda ES,2,0,1,3
Lawrenceville ES,0,0,1,1
Lilburn MS,1,0,0,1
Mason ES,0,1,0,1
Minor ES,2,0,0,2
Mountain View HS,2,1,0,3
North Gwinnett MS,16,1,0,17
Osborne MS,1,0,0,1
Parkview HS,2,0,0,2
Paul Duke STEM HS,0,2,0,2
Peachtree ES,2,0,1,3
Pinckneyville MS,1,0,0,1
Shiloh ES,0,0,1,1
Shiloh HS,2,1,0,3
Simonton ES,2,0,0,2
Simpson ES,5,0,0,5
Starling ES,2,1,0,3
Stripling ES,1,1,0,2
Sycamore ES,20,1,0,21
Trickum MS,2,0,0,2
Trip ES,15,1,0,16
Twin Rivers MS,0,1,0,1
White Oak ES,2,1,1,4
