School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,0,0,1,1
Archer HS,2,0,0,2
Beaver Ridge ES,1,0,0,1
Berkmar HS,1,0,0,1
Bethesda ES,1,0,1,2
Brookwood HS,1,0,0,1
Buice Center,6,0,1,7
Burnette ES,1,0,1,2
Centerville ES,0,1,0,1
Central Gwinnett HS,1,0,0,1
Chattahoochee ES,10,0,1,11
Coleman MS,1,0,0,1
Cooper ES,0,0,1,1
Craig ES,0,0,1,1
Creekland MS,1,0,0,1
Crews MS,1,0,0,1
Dacula HS,3,0,5,8
Duluth HS,2,0,0,2
Dyer ES,2,0,1,3
Ferguson ES,1,0,0,1
Fort Daniel ES,1,0,0,1
Freeman's Mill ES,1,0,1,2
GIVE West,0,0,3,3
Grace Snell MS,0,1,0,1
Graves ES,0,0,1,1
Harbins ES,2,0,3,5
Harmony ES,1,0,0,1
Hopkins ES,1,0,2,3
Hull MS,0,0,1,1
Ivy Creek ES,0,0,2,2
Jackson ES,5,0,1,6
Jones MS,3,0,0,3
Jordan MS,0,0,1,1
Knight ES,1,0,1,2
Lanier HS,0,0,1,1
Level Creek ES,1,0,0,1
Lovin ES,1,0,0,1
Mason ES,4,0,1,5
Meadowcreek HS,3,0,4,7
Mill Creek HS,4,0,0,4
Mountain View HS,9,0,4,13
Nesbit ES,0,0,1,1
Norcross ES,0,0,1,1
Norcross HS,1,0,0,1
North Gwinnett HS,1,0,0,1
North Gwinnett MS,1,0,0,1
Northbrook MS,1,0,0,1
Norton ES,1,0,0,1
Osborne MS,1,0,0,1
Parkview HS,2,0,0,2
Paul Duke STEM HS,1,0,0,1
Peachtree ES,2,0,2,4
Peachtree Ridge HS,6,0,4,10
Puckett's Mill ES,2,0,0,2
Radloff MS,2,0,1,3
Richards MS,1,0,1,2
Rock Springs ES,1,0,0,1
Rockbridge ES,0,0,1,1
Rosebud ES,2,0,0,2
Taylor ES,23,1,0,24
Trickum MS,2,0,0,2
Woodward Mill ES,0,0,1,1
