School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,9,1,3,13
Alford ES,43,1,2,46
Anderson-Livsey ES,1,0,0,1
Annistown ES,36,3,0,39
Arcado ES,5,0,0,5
Archer HS,36,10,2,48
Baggett ES,12,1,0,13
Baldwin ES,1,3,0,4
Bay Creek MS,3,2,1,6
Beaver Ridge ES,22,3,1,26
Benefield ES,29,2,0,31
Berkeley Lake ES,7,1,0,8
Berkmar HS,9,4,1,14
Berkmar MS,17,2,2,21
Bethesda ES,9,1,1,11
Britt ES,5,1,0,6
Brookwood ES,2,2,0,4
Brookwood HS,36,6,3,45
Buice Center,3,0,3,6
Burnette ES,6,2,1,9
Camp Creek ES,16,0,1,17
Cedar Hill ES,9,4,0,13
Centerville ES,2,0,3,5
Central Gwinnett HS,0,0,0,0
Chattahoochee ES,47,7,4,58
Chesney ES,4,2,0,6
Coleman MS,14,2,1,17
Collins Hill HS,16,7,1,24
Cooper ES,9,0,0,9
Corley ES,3,0,1,4
Couch MS,3,2,0,5
Craig ES,9,2,0,11
Creekland MS,10,3,2,15
Crews MS,5,2,0,7
Dacula ES,7,2,2,11
Dacula HS,6,2,2,10
Dacula MS,10,1,0,11
Discovery HS,2,4,0,6
Duluth HS,43,1,5,49
Mason ES,5,1,0,6
Maxwell,0,0,0,0
McClure Health Science HS,1,1,0,2
McConnell MS,6,1,1,8
McKendree ES,10,7,2,19
Meadowcreek ES,3,2,0,5
Meadowcreek HS,5,1,2,8
Mill Creek HS,11,7,2,20
Minor ES,5,2,1,8
Moore MS,1,4,3,8
Mountain Park ES,12,3,0,15
Mountain View HS,25,6,1,32
Mulberry ES,11,2,1,14
Nesbit ES,4,0,3,7
Norcross ES,0,0,0,0
Norcross HS,62,3,2,67
North Gwinnett HS,10,5,4,19
North Gwinnett MS,10,3,6,19
Northbrook MS,20,3,1,24
Norton ES,14,3,0,17
Oakland Meadow School,0,0,1,1
Osborne MS,6,4,1,11
Parkview HS,9,2,7,18
Parsons ES,6,1,5,12
Partee ES,3,1,0,4
Patrick ES,4,1,0,5
Paul Duke STEM HS,0,2,0,2
Peachtree ES,4,1,1,6
Peachtree Ridge HS,6,8,0,14
Pharr ES,8,0,0,8
Phoenix HS,3,0,0,3
Pinckneyville MS,14,3,2,19
Puckett's Mill ES,6,2,2,10
Radloff MS,0,3,2,5
Richards MS,23,6,4,33
Riverside ES,3,1,0,4
Roberts ES,49,3,0,52
Rock Springs ES,11,4,0,15
Rockbridge ES,8,1,1,10
Rosebud ES,12,2,4,18
Shiloh ES,7,0,0,7
Shiloh HS,4,2,2,8
Shiloh MS,2,0,2,4
Simonton ES,34,4,0,38
Simpson ES,4,1,0,5
Snellville MS,1,1,1,3
South Gwinnett HS,14,3,0,17
Starling ES,16,1,1,18
Stripling ES,2,2,3,7
Sugar Hill ES,2,2,1,5
Summerour MS,0,1,3,4
Suwanee ES,3,0,1,4
Sweetwater MS,4,5,3,12
Sycamore ES,35,7,3,45
Taylor ES,6,2,0,8
Trickum MS,19,2,0,21
Trip ES,17,2,2,21
Twin Rivers MS,26,4,0,30
Walnut Grove ES,18,2,0,20
White Oak ES,14,0,0,14
Winn Holt ES,16,1,1,18
Woodward Mill ES,2,1,0,3
