School,Close Contact,Positive Case,Suspected Case,Total
Alford ES,27,0,2,29
Archer HS,1,0,0,1
Berkmar MS,8,1,0,9
Brookwood ES,0,1,0,1
Brookwood HS,13,1,0,14
Cedar Hill ES,7,0,0,7
Centerville ES,1,0,0,1
Coleman MS,0,0,1,1
Collins Hill HS,1,1,0,2
Dacula HS,0,0,1,1
Duluth MS,1,0,1,2
Five Forks MS,1,0,0,1
Grace Snell MS,1,0,0,1
Gwin Oaks ES,1,0,0,1
Hopkins ES,0,0,1,1
Ivy Creek ES,1,0,0,1
Jones MS,1,0,0,1
Jordan MS,0,0,1,1
Knight ES,2,0,2,4
Magill ES,0,0,1,1
McConnell MS,1,0,0,1
Meadowcreek HS,0,0,1,1
Mill Creek HS,1,1,0,2
Minor ES,1,0,0,1
Moore MS,2,0,0,2
Mountain View HS,6,0,1,7
Norcross ES,5,2,0,7
Norcross HS,0,1,0,1
North Gwinnett MS,1,0,0,1
Norton ES,5,0,0,5
Osborne MS,18,1,0,19
Peachtree ES,1,0,4,5
Richards MS,3,0,4,7
Roberts ES,1,1,0,2
Shiloh ES,1,0,1,2
Simonton ES,1,0,0,1
Sugar Hill ES,1,0,0,1
Sweetwater MS,2,0,0,2
Trickum MS,1,0,0,1
Twin Rivers MS,1,0,1,2
Woodward Mill ES,2,0,0,2
