School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,0,0,2,2
Annistown ES,0,0,1,1
Arcado ES,0,0,1,1
Benefield ES,1,0,4,5
Berkmar HS,1,0,0,1
Buice Center,0,0,11,11
Chattahoochee ES,1,0,0,1
Creekland MS,1,0,0,1
Duluth HS,4,0,2,6
Duluth MS,5,0,1,6
Duncan Creek ES,0,1,0,1
Dyer ES,0,0,2,2
Freeman's Mill ES,1,0,1,2
GIVE East,1,0,0,1
Graves ES,1,0,0,1
Ivy Creek ES,0,0,1,1
Kanoheda ES,1,0,1,2
Knight ES,1,0,0,1
Lanier HS,1,0,0,1
Lilburn MS,1,0,1,2
Meadowcreek HS,1,0,0,1
Moore MS,1,0,0,1
Mulberry ES,0,0,1,1
North Gwinnett HS,0,0,1,1
North Gwinnett MS,0,0,1,1
Osborne MS,3,1,0,4
Parkview HS,0,1,1,2
Peachtree Ridge HS,0,0,1,1
Rock Springs ES,1,0,0,1
Shiloh ES,0,1,0,1
Shiloh HS,0,0,1,1
South Gwinnett HS,0,0,1,1
Sycamore ES,0,0,1,1
Winn Holt ES,7,0,1,8
