School,Close Contact,Positive Case,Suspected Case,Total
Arcado ES,24,0,1,25
Beaver Ridge ES,1,0,0,1
Berkeley Lake ES,1,0,0,1
Britt ES,0,0,1,1
Camp Creek ES,2,0,1,3
Centerville ES,6,0,0,6
Chattahoochee ES,1,0,0,1
Cooper ES,1,0,0,1
Craig ES,1,0,0,1
Crews MS,1,0,0,1
Dacula MS,4,0,1,5
Discovery HS,1,0,0,1
Duncan Creek ES,7,0,1,8
Harmony ES,1,0,1,2
Harris ES,0,0,1,1
Lanier MS,0,0,1,1
McClure Health Science HS,2,0,0,2
McKendree ES,0,0,1,1
Meadowcreek HS,4,2,1,7
Mill Creek HS,3,0,0,3
Mountain View HS,11,1,1,13
Norcross ES,1,0,2,3
Norcross HS,0,1,0,1
Norton ES,1,0,0,1
Oakland Meadow School,0,0,1,1
Peachtree ES,0,0,2,2
Pinckneyville MS,1,0,2,3
Shiloh HS,1,0,1,2
Sugar Hill ES,2,0,0,2
