School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,6,0,1,7
Alford ES,1,0,0,1
Annistown ES,3,0,0,3
Archer HS,17,1,2,20
Baldwin ES,1,0,0,1
Berkmar HS,4,0,0,4
Berkmar MS,1,0,0,1
Brookwood HS,14,1,0,15
Buice Center,1,0,0,1
Burnette ES,1,0,0,1
Chattahoochee ES,7,0,1,8
Chesney ES,1,1,0,2
Collins Hill HS,9,0,0,9
Creekland MS,1,0,0,1
Dacula HS,0,0,2,2
Dacula MS,2,0,0,2
Duluth HS,0,0,1,1
Duluth MS,1,0,1,2
Five Forks MS,0,1,0,1
Grace Snell MS,3,1,0,4
Grayson HS,1,0,0,1
Harris ES,3,0,0,3
Jordan MS,0,0,1,1
Knight ES,3,0,1,4
Lanier HS,1,0,0,1
Lilburn MS,0,2,0,2
McConnell MS,0,0,1,1
Meadowcreek HS,1,0,0,1
Mill Creek HS,1,0,0,1
Mountain View HS,23,0,1,24
Norcross HS,1,0,0,1
North Gwinnett HS,1,0,0,1
North Gwinnett MS,1,0,0,1
Oakland Meadow School,0,0,1,1
Osborne MS,2,0,0,2
Parkview HS,1,0,0,1
Peachtree ES,0,0,2,2
Pinckneyville MS,0,1,0,1
Radloff MS,1,0,0,1
Richards MS,13,0,5,18
Riverside ES,5,0,0,5
Shiloh ES,0,0,1,1
Shiloh HS,1,0,0,1
Stripling ES,0,0,1,1
Sweetwater MS,5,2,0,7
Trickum MS,2,0,0,2
Twin Rivers MS,2,1,0,3
Walnut Grove ES,2,0,0,2
White Oak ES,2,0,0,2
Winn Holt ES,0,0,1,1
Woodward Mill ES,2,0,0,2
