School,Close Contact,Positive Case,Suspected Case,Total
Benefield ES,2,0,0,2
Berkeley Lake ES,7,1,0,8
Cedar Hill ES,6,0,1,7
Centerville ES,1,0,0,1
Chattahoochee ES,2,0,1,3
Chesney ES,5,4,0,9
Collins Hill HS,3,0,0,3
Cooper ES,35,2,1,38
Couch MS,1,0,0,1
Creekland MS,0,0,1,1
Dacula HS,0,0,1,1
Dacula MS,0,1,0,1
Discovery HS,0,0,1,1
Duluth MS,2,0,1,3
Duncan Creek ES,1,0,0,1
Ferguson ES,2,0,0,2
Five Forks MS,3,0,0,3
Freeman's Mill ES,3,0,0,3
GIVE East,0,0,1,1
Grayson ES,1,0,1,2
Grayson HS,0,1,0,1
Gwin Oaks ES,8,1,0,9
Harbins ES,0,1,0,1
Harmony ES,0,1,0,1
International Transition Center,1,0,0,1
Jackson ES,1,0,0,1
Jones MS,1,0,0,1
Jordan MS,0,1,0,1
Knight ES,9,1,0,10
Lanier HS,1,0,1,2
Lanier MS,1,0,0,1
Level Creek ES,3,0,0,3
Magill ES,38,2,0,40
Mason ES,11,0,0,11
McClure Health Science HS,0,0,1,1
McConnell MS,3,0,0,3
McKendree ES,1,0,0,1
Meadowcreek ES,34,1,0,35
Meadowcreek HS,7,0,4,11
Mill Creek HS,0,1,0,1
Mountain View HS,50,5,1,56
North Gwinnett HS,1,0,0,1
Osborne MS,1,0,0,1
Parkview HS,11,1,0,12
Pharr ES,3,0,0,3
Radloff MS,1,2,0,3
Richards MS,3,0,2,5
Simonton ES,29,2,0,31
South Gwinnett HS,1,0,0,1
Starling ES,1,0,0,1
Stripling ES,1,0,1,2
Sweetwater MS,2,1,0,3
Sycamore ES,1,0,0,1
Taylor ES,3,0,0,3
Trip ES,2,0,0,2
Twin Rivers MS,1,0,0,1
Winn Holt ES,1,0,1,2
