School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,3,0,1,4
Archer HS,6,0,0,6
Baggett ES,7,0,1,8
Benefield ES,0,0,1,1
Brookwood HS,4,2,0,6
Buice Center,1,0,0,1
Burnette ES,0,0,1,1
Cedar Hill ES,1,0,0,1
Centerville ES,0,0,1,1
Central Gwinnett HS,1,1,0,2
Chattahoochee ES,1,0,1,2
Coleman MS,1,0,0,1
Cooper ES,2,1,0,3
Creekland MS,1,0,0,1
Dacula ES,1,0,2,3
Dacula HS,2,1,1,4
Duluth HS,1,0,1,2
Duluth MS,2,0,1,3
Duncan Creek ES,1,0,0,1
Dyer ES,1,0,0,1
Ferguson ES,1,0,0,1
Five Forks MS,1,0,0,1
Fort Daniel ES,1,0,0,1
GIVE East,0,0,1,1
Harmony ES,1,0,0,1
Harris ES,1,0,0,1
Hopkins ES,1,0,0,1
Jones MS,2,0,0,2
Kanoheda ES,1,0,0,1
Knight ES,20,0,5,25
Lanier HS,22,1,0,23
Level Creek ES,3,0,0,3
Lilburn ES,0,0,2,2
Magill ES,11,1,0,12
McConnell MS,3,0,0,3
McKendree ES,10,0,0,10
Meadowcreek HS,2,0,0,2
Mill Creek HS,26,3,0,29
Minor ES,1,0,1,2
Moore MS,1,0,0,1
Mountain View HS,3,0,1,4
North Gwinnett HS,2,0,2,4
North Gwinnett MS,6,0,1,7
Oakland Meadow School,0,0,1,1
Osborne MS,1,1,0,2
Parkview HS,3,2,1,6
Peachtree Ridge HS,2,0,1,3
Phoenix HS,2,0,0,2
Shiloh HS,1,0,0,1
South Gwinnett HS,1,0,1,2
Sugar Hill ES,5,0,0,5
Sycamore ES,8,0,0,8
Twin Rivers MS,21,3,0,24
White Oak ES,2,0,0,2
Woodward Mill ES,3,0,0,3
