School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,3,0,1,4
Alford ES,0,0,1,1
Arcado ES,1,0,1,2
Archer HS,1,0,0,1
Berkmar HS,2,0,0,2
Bethesda ES,20,0,2,22
Brookwood HS,1,0,0,1
Camp Creek ES,17,1,0,18
Cedar Hill ES,1,0,1,2
Central Gwinnett HS,4,1,0,5
Chesney ES,0,1,0,1
Cooper ES,2,0,2,4
Crews MS,1,0,0,1
Dacula MS,26,1,0,27
Discovery HS,1,0,0,1
Duluth HS,1,1,0,2
Duluth MS,1,1,2,4
Dyer ES,14,0,1,15
Five Forks MS,1,0,0,1
Fort Daniel ES,0,0,1,1
Grace Snell MS,1,0,0,1
Grayson HS,1,0,0,1
Gwinnett Online Campus,1,0,0,1
Head ES,0,1,0,1
Jackson ES,2,1,1,4
Lanier HS,5,1,1,7
Maxwell HS of Technology,0,0,1,1
McClure Health Science HS,0,0,1,1
Meadowcreek HS,1,0,0,1
Mill Creek HS,66,5,0,71
Mountain View HS,3,0,0,3
Nesbit ES,16,1,0,17
North Gwinnett HS,2,3,0,5
North Gwinnett MS,15,0,0,15
Northbrook MS,5,0,1,6
Oakland Meadow School,1,0,0,1
Osborne MS,2,0,0,2
Parkview HS,1,1,1,3
Peachtree ES,1,0,2,3
Phoenix HS,0,1,0,1
Puckett's Mill ES,2,0,0,2
Rosebud ES,0,1,0,1
South Gwinnett HS,0,1,0,1
Starling ES,5,0,0,5
Sugar Hill ES,2,0,0,2
Summerour MS,3,0,0,3
Walnut Grove ES,3,0,0,3
White Oak ES,1,0,1,2
