School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,18,1,0,19
Alford ES,2,0,0,2
Anderson-Livsey ES,1,1,0,2
Annistown ES,20,1,0,21
Arcado ES,69,0,3,72
Archer HS,63,2,12,77
Baggett ES,5,1,0,6
Baldwin ES,0,0,1,1
Bay Creek MS,9,1,5,15
Beaver Ridge ES,4,1,1,6
Benefield ES,3,1,1,5
Berkeley Lake ES,12,1,1,14
Berkmar HS,7,2,1,10
Berkmar MS,2,3,1,6
Bethesda ES,6,1,1,8
Britt ES,2,1,0,3
Brookwood ES,5,0,0,5
Brookwood HS,29,5,0,34
Buice Center,3,0,0,3
Burnette ES,12,1,0,13
Camp Creek ES,30,1,0,31
Cedar Hill ES,21,3,1,25
Centerville ES,4,0,0,4
Central Gwinnett HS,17,1,2,20
Chattahoochee ES,17,1,1,19
Chesney ES,11,0,2,13
Coleman MS,1,0,0,1
Collins Hill HS,30,5,3,38
Cooper ES,22,0,1,23
Corley ES,0,1,0,1
Couch MS,8,3,0,11
Craig ES,8,0,2,10
Creekland MS,16,1,0,17
Crews MS,5,1,0,6
Dacula ES,6,1,3,10
Dacula HS,18,1,9,28
Dacula MS,30,6,1,37
Discovery HS,14,3,0,17
Duluth HS,16,4,5,25
Duluth MS,28,0,12,40
Duncan Creek ES,20,1,0,21
Dyer ES,20,1,3,24
Ferguson ES,24,0,4,28
Five Forks MS,29,3,0,32
Fort Daniel ES,7,0,0,7
Freeman's Mill ES,19,0,1,20
GIVE East,0,0,0,0
GIVE West,3,0,0,3
Grace Snell MS,0,1,1,2
Graves ES,7,2,2,11
Grayson ES,6,1,0,7
Grayson HS,13,3,0,16
Gwin Oaks ES,3,0,0,3
Gwinnett Online Campus,0,0,0,0
"Gwinnett School of Mathematics, Science, and Technology",3,0,0,3
Harbins ES,39,2,5,46
Harmony ES,3,0,1,4
Harris ES,18,0,0,18
Head ES,9,1,0,10
Hopkins ES,29,0,2,31
Hull MS,3,1,0,4
International Transition Center,0,0,0,0
Ivy Creek ES,13,2,2,17
Jackson ES,13,2,0,15
Jenkins ES,9,0,0,9
Jones MS,23,0,0,23
Jordan MS,7,0,3,10
Kanoheda ES,2,0,0,2
Knight ES,10,1,8,19
Lanier HS,35,8,8,51
Lanier MS,6,0,0,6
Lawrenceville ES,4,0,0,4
Level Creek ES,3,0,0,3
Lilburn ES,8,1,2,11
Lilburn MS,0,0,0,0
Lovin ES,1,0,0,1
Magill ES,2,0,0,2
Mason ES,10,3,1,14
Maxwell (Pre-Kindergarten),12,0,1,13
Maxwell HS of Technology,0,1,0,1
McClure Health Science HS,3,0,1,4
McConnell MS,12,2,0,14
McKendree ES,54,2,0,56
Meadowcreek ES,1,1,0,2
Meadowcreek HS,26,1,10,37
Mill Creek HS,30,2,0,32
Minor ES,3,0,1,4
Moore MS,1,0,1,2
Mountain Park ES,3,0,0,3
Mountain View HS,30,1,7,38
Mulberry ES,7,1,0,8
Nesbit ES,1,0,0,1
Norcross ES,1,0,0,1
Norcross HS,32,6,4,42
North Gwinnett HS,50,2,4,56
North Gwinnett MS,47,2,3,52
Northbrook MS,2,0,1,3
Norton ES,10,0,1,11
Oakland Meadow School,4,1,0,5
Osborne MS,15,2,1,18
Parkview HS,21,1,1,23
Parsons ES,8,1,0,9
Partee ES,8,2,0,10
Patrick ES,11,0,1,12
Paul Duke STEM HS,9,3,1,13
Peachtree ES,8,1,3,12
Peachtree Ridge HS,23,2,1,26
Pharr ES,6,1,1,8
Phoenix HS,1,0,0,1
Pinckneyville MS,3,1,1,5
Puckett's Mill ES,18,0,2,20
Radloff MS,6,0,2,8
Richards MS,11,2,1,14
Riverside ES,12,1,0,13
Roberts ES,2,0,0,2
Rock Springs ES,8,2,1,11
Rockbridge ES,18,0,2,20
Rosebud ES,2,2,0,4
Shiloh ES,30,0,1,31
Shiloh HS,4,5,1,10
Shiloh MS,14,2,0,16
Simonton ES,17,1,0,18
Simpson ES,3,2,0,5
Snellville MS,47,4,1,52
South Gwinnett HS,41,1,5,47
Starling ES,9,0,0,9
Stripling ES,2,0,0,2
Sugar Hill ES,25,0,2,27
Summerour MS,4,2,0,6
Suwanee ES,5,0,1,6
Sweetwater MS,7,2,0,9
Sycamore ES,5,0,0,5
Taylor ES,15,2,0,17
Trickum MS,10,0,0,10
Trip ES,18,0,0,18
Twin Rivers MS,2,2,0,4
Walnut Grove ES,16,2,0,18
White Oak ES,5,0,4,9
Winn Holt ES,11,1,4,16
Woodward Mill ES,3,1,0,4
