School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,0,0,4,4
Arcado ES,1,0,0,1
Baldwin ES,1,0,1,2
Berkmar HS,0,0,1,1
Berkmar MS,0,0,1,1
Bethesda ES,2,0,1,3
Britt ES,0,0,1,1
Brookwood HS,1,0,0,1
Burnette ES,0,0,2,2
Camp Creek ES,1,1,0,2
Cedar Hill ES,0,0,1,1
Cooper ES,8,0,3,11
Crews MS,2,0,0,2
Dacula ES,1,0,0,1
Duluth HS,0,0,1,1
Freeman's Mill ES,4,0,1,5
International Transition Center,0,0,1,1
Ivy Creek ES,0,0,1,1
Jackson ES,1,2,1,4
Knight ES,1,0,0,1
Lanier MS,1,0,0,1
Lawrenceville ES,1,0,0,1
Magill ES,1,0,0,1
Mason ES,1,0,0,1
Maxwell HS of Technology,1,0,0,1
McConnell MS,0,0,1,1
Mill Creek HS,0,1,0,1
Minor ES,12,2,1,15
Mountain View HS,1,0,0,1
Norcross ES,3,0,4,7
Norcross HS,0,0,1,1
North Gwinnett MS,28,0,2,30
Osborne MS,2,0,1,3
Partee ES,1,0,0,1
Peachtree ES,5,0,3,8
Peachtree Ridge HS,1,0,0,1
Richards MS,0,0,1,1
Simonton ES,6,0,0,6
South Gwinnett HS,1,0,0,1
Summerour MS,0,1,0,1
Suwanee ES,7,0,0,7
Twin Rivers MS,1,0,1,2
Winn Holt ES,7,0,2,9
Woodward Mill ES,1,0,0,1
